,movieId,tag
19847,121469,Comedy
19848,121469,Horror
19849,121469,Mystery
19850,121469,Thriller
19851,121715,Comedy
19852,121781,Animation
19853,121781,Children
19854,121781,Comedy
19855,121781,Fantasy
19856,122092,Comedy
19857,122092,War
19858,122246,Children
19859,122246,Comedy
19860,122260,Drama
19861,122260,War
19862,122433,Horror
19863,122433,Mystery
19864,122433,Thriller
19865,122490,Action
19866,122490,Drama
19867,122490,Thriller
19868,122627,Sci-Fi
19869,122882,Action
19870,122882,Adventure
19871,122882,Sci-Fi
19872,122882,Thriller
19873,122884,Fantasy
19874,122884,Horror
19875,122884,Thriller
19876,122886,Action
19877,122886,Adventure
19878,122886,Fantasy
19879,122886,Sci-Fi
19880,122886,IMAX
19881,122888,(no genres listed)
19882,122890,Action
19883,122890,Adventure
19884,122890,Fantasy
19885,122892,Action
19886,122892,Adventure
19887,122892,Sci-Fi
19888,122896,(no genres listed)
19889,122898,Action
19890,122898,Adventure
19891,122898,Sci-Fi
19892,122900,Action
19893,122900,Adventure
19894,122900,Sci-Fi
19895,122902,Action
19896,122902,Adventure
19897,122902,Fantasy
19898,122902,Sci-Fi
19899,122904,Action
19900,122904,Adventure
19901,122904,Comedy
19902,122904,Sci-Fi
19903,122906,Action
19904,122906,Adventure
19905,122906,Sci-Fi
19906,122912,Action
19907,122912,Adventure
19908,122912,Sci-Fi
19909,122916,Action
19910,122916,Adventure
19911,122916,Sci-Fi
19912,122918,Action
19913,122918,Adventure
19914,122918,Sci-Fi
19915,122920,Action
19916,122920,Sci-Fi
19917,122920,Thriller
19918,122922,Action
19919,122922,Adventure
19920,122922,Sci-Fi
19921,122924,Action
19922,122924,Adventure
19923,122924,Fantasy
19924,122924,Sci-Fi
19925,122926,Action
19926,122926,Adventure
19927,122926,Fantasy
19928,122932,Children
19929,122932,Comedy
19930,122932,Romance
19931,123200,Comedy
19932,123310,Action
19933,123545,Drama
19934,123545,Romance
19935,123553,Action
19936,123553,Adventure
19937,123553,Drama
19938,123553,Fantasy
19939,123947,Drama
19940,124273,Comedy
19941,124404,Adventure
19942,124404,Animation
19943,124404,Children
19944,124404,Comedy
19945,124484,Comedy
19946,124484,Drama
19947,124851,Adventure
19948,124851,Romance
19949,124851,Sci-Fi
19950,124853,Animation
19951,124853,Documentary
19952,124859,Crime
19953,124859,Drama
19954,124859,Thriller
19955,125221,Horror
19956,125221,Sci-Fi
19957,125221,Western
19958,125914,Adventure
19959,125914,Comedy
19960,125914,Mystery
19961,125914,Romance
19962,125916,Drama
19963,125916,Romance
19964,125970,Adventure
19965,125970,Children
19966,125970,Comedy
19967,125970,Fantasy
19968,125974,Adventure
19969,125974,Children
19970,125974,Comedy
19971,125974,Fantasy
19972,126088,Animation
19973,126088,Children
19974,126088,Comedy
19975,126090,Animation
19976,126142,Adventure
19977,126142,Children
19978,126142,Fantasy
19979,126420,Action
19980,126426,Drama
19981,126426,Sci-Fi
19982,126430,Action
19983,126430,Adventure
19984,126430,Drama
19985,126430,War
19986,126482,Animation
19987,126482,Children
19988,126482,Fantasy
19989,126482,Musical
19990,126548,Comedy
19991,126577,Animation
19992,126577,Comedy
19993,126577,Fantasy
19994,126921,Adventure
19995,126921,Animation
19996,126921,Children
19997,126921,Comedy
19998,127052,Comedy
19999,127052,Crime
20000,127052,Romance
20001,127096,Sci-Fi
20002,127096,Thriller
20003,127098,Comedy
20004,127108,Drama
20005,127108,Romance
20006,127114,Drama
20007,127116,Drama
20008,127130,Comedy
20009,127132,Drama
20010,127132,Thriller
20011,127134,Adventure
20012,127134,Comedy
20013,127134,Drama
20014,127136,Drama
20015,127136,Mystery
20016,127136,Thriller
20017,127146,Documentary
20018,127152,Documentary
20019,127164,Documentary
20020,127172,Documentary
20021,127180,Documentary
20022,127184,Drama
20023,127194,Comedy
20024,127198,Comedy
20025,127198,Drama
20026,127202,Drama
20027,127204,Comedy
20028,127212,Drama
20029,127212,Thriller
20030,127298,Comedy
20031,127298,Drama
20032,127319,Thriller
20033,127323,Action
20034,127323,Adventure
20035,127323,Sci-Fi
20036,127323,Thriller
20037,127390,Animation
20038,127390,Comedy
20039,128087,Comedy
20040,128087,Western
20041,128089,Comedy
20042,128097,Comedy
20043,128099,Comedy
20044,128197,Comedy
20045,128197,Romance
20046,128360,Western
20047,128366,Comedy
20048,128488,Action
20049,128488,Crime
20050,128488,Drama
20051,128488,Thriller
20052,128512,Drama
20053,128512,Mystery
20054,128512,Romance
20055,128520,Comedy
20056,128542,Action
20057,128542,Horror
20058,128542,Sci-Fi
20059,128592,Mystery
20060,128592,Thriller
20061,128594,Comedy
20062,128594,Drama
20063,128594,Romance
20064,128620,Crime
20065,128620,Drama
20066,128620,Romance
20067,128695,Western
20068,128736,Drama
20069,128832,Comedy
20070,128832,Drama
20071,128832,Musical
20072,128832,Romance
20073,128838,Horror
20074,128842,Action
20075,128842,Adventure
20076,128842,Fantasy
20077,128852,Comedy
20078,128900,Documentary
20079,128902,Documentary
20080,128908,Adventure
20081,128908,Comedy
20082,128908,Drama
20083,128914,Comedy
20084,128944,Action
20085,128944,Adventure
20086,128944,Children
20087,128944,Comedy
20088,128944,Sci-Fi
20089,128968,Animation
20090,128968,Children
20091,128968,Comedy
20092,128975,Comedy
20093,128975,Sci-Fi
20094,128991,Animation
20095,128991,Comedy
20096,128991,Sci-Fi
20097,129011,Comedy
20098,129229,Action
20099,129229,Adventure
20100,129250,(no genres listed)
20101,129313,Comedy
20102,129333,Horror
20103,129333,Thriller
20104,129354,Comedy
20105,129354,Crime
20106,129354,Drama
20107,129354,Romance
20108,129397,Action
20109,129397,Fantasy
20110,129397,Sci-Fi
20111,129428,Comedy
20112,129428,Drama
20113,129514,Comedy
20114,129657,Action
20115,129659,Drama
20116,129737,Comedy
20117,129779,Action
20118,129779,Animation
20119,129779,Sci-Fi
20120,129937,Action
20121,129937,Crime
20122,129937,Drama
20123,129937,Thriller
20124,130050,Drama
20125,130050,Fantasy
20126,130050,Horror
20127,130050,Mystery
20128,130050,Thriller
20129,130052,Drama
20130,130052,Horror
20131,130073,Children
20132,130073,Drama
20133,130073,Fantasy
20134,130073,Romance
20135,130083,Action
20136,130083,Crime
20137,130083,Drama
20138,130083,Thriller
20139,130087,Comedy
20140,130087,Drama
20141,130087,Fantasy
20142,130444,Adventure
20143,130444,Children
20144,130444,Fantasy
20145,130444,Sci-Fi
20146,130450,Adventure
20147,130450,Children
20148,130450,Fantasy
20149,130452,Comedy
20150,130452,Drama
20151,130482,Crime
20152,130482,Drama
20153,130482,Film-Noir
20154,130482,Mystery
20155,130482,Thriller
20156,130490,Action
20157,130490,Sci-Fi
20158,130490,Thriller
20159,130498,Comedy
20160,130518,Action
20161,130518,Adventure
20162,130518,Animation
20163,130518,Comedy
20164,130518,Sci-Fi
20165,130520,Adventure
20166,130520,Animation
20167,130520,Children
20168,130520,Comedy
20169,130520,Fantasy
20170,130520,Sci-Fi
20171,130576,Drama
20172,130576,Sci-Fi
20173,130578,Action
20174,130578,Thriller
20175,130634,Action
20176,130634,Crime
20177,130634,Thriller
20178,130686,Comedy
20179,130686,Horror
20180,130840,Horror
20181,130840,Romance
20182,130840,Sci-Fi
20183,130842,Action
20184,130842,Adventure
20185,130842,Sci-Fi
20186,130970,Comedy
20187,130976,Drama
20188,130978,Comedy
20189,130978,Romance
20190,131013,Comedy
20191,131013,Crime
20192,131023,Documentary
20193,131098,Animation
20194,131098,Children
20195,131098,Comedy
20196,131104,Comedy
20197,131104,Crime
20198,131130,Animation
20199,131130,Comedy
20200,131237,Comedy
20201,131439,Thriller
20202,131480,Action
20203,131480,Crime
20204,131480,Thriller
20205,131578,Comedy
20206,131610,Comedy
20207,131610,Fantasy
20208,131656,Adventure
20209,131656,Animation
20210,131656,Children
20211,131656,Comedy
20212,131714,Action
20213,131714,Adventure
20214,131724,Documentary
20215,131739,Action
20216,131739,Adventure
20217,131739,Animation
20218,131749,Comedy
20219,131796,Drama
20220,131826,Comedy
20221,131920,Comedy
20222,131920,Drama
20223,131934,Comedy
20224,132046,Action
20225,132046,Adventure
20226,132046,Children
20227,132046,Mystery
20228,132046,Sci-Fi
20229,132084,(no genres listed)
20230,132153,Comedy
20231,132153,Drama
20232,132153,Horror
20233,132157,Action
20234,132157,Comedy
20235,132157,Crime
20236,132333,Documentary
20237,132333,Drama
20238,132335,Drama
20239,132362,Action
20240,132362,Animation
20241,132362,Sci-Fi
20242,132422,Comedy
20243,132422,Romance
20244,132422,Thriller
20245,132424,Drama
20246,132424,Romance
20247,132454,Comedy
20248,132454,Crime
20249,132454,Drama
20250,132462,Action
20251,132462,Adventure
20252,132462,Drama
20253,132488,Comedy
20254,132488,Romance
20255,132496,Comedy
20256,132496,Drama
20257,132584,Children
20258,132584,Comedy
20259,132618,Action
20260,132618,Crime
20261,132618,Drama
20262,132618,Mystery
20263,132618,Thriller
20264,132660,Comedy
20265,132660,Romance
20266,132796,Action
20267,132796,Drama
20268,132796,Thriller
20269,132800,Comedy
20270,132800,Drama
20271,132888,Comedy
20272,133115,Documentary
20273,133195,Action
20274,133195,Crime
20275,133195,Thriller
20276,133217,Comedy
20277,133217,Crime
20278,133217,Sci-Fi
20279,133281,Comedy
20280,133281,Drama
20281,133365,Drama
20282,133365,Thriller
20283,133377,Horror
20284,133377,Sci-Fi
20285,133377,Thriller
20286,133419,Comedy
20287,133545,Comedy
20288,133545,Drama
20289,133645,Drama
20290,133645,Romance
20291,133712,Comedy
20292,133712,Romance
20293,133716,Comedy
20294,133716,Crime
20295,133771,Comedy
20296,133771,Romance
20297,133771,Sci-Fi
20298,133780,Comedy
20299,133780,Drama
20300,133782,Drama
20301,133782,Horror
20302,133782,Thriller
20303,133798,Action
20304,133798,Comedy
20305,133802,Action
20306,133802,Thriller
20307,133802,Western
20308,133832,Horror
20309,133832,Thriller
20310,133867,Action
20311,133867,Adventure
20312,133867,Comedy
20313,133879,Comedy
20314,134004,Comedy
20315,134004,Romance
20316,134019,Animation
20317,134021,Comedy
20318,134021,Drama
20319,134021,Romance
20320,134041,Comedy
20321,134041,Drama
20322,134041,Romance
20323,134095,Animation
20324,134095,Drama
20325,134109,Comedy
20326,134130,Adventure
20327,134130,Drama
20328,134130,Sci-Fi
20329,134158,Thriller
20330,134170,Action
20331,134170,Comedy
20332,134170,Fantasy
20333,134170,Sci-Fi
20334,134184,Comedy
20335,134214,Drama
20336,134246,Action
20337,134246,Thriller
20338,134248,Documentary
20339,134252,Comedy
20340,134252,Drama
20341,134252,Fantasy
20342,134326,Comedy
20343,134334,Comedy
20344,134368,Action
20345,134368,Comedy
20346,134368,Crime
20347,134393,Comedy
20348,134393,Romance
20349,134515,Adventure
20350,134515,Crime
20351,134515,Drama
20352,134524,Documentary
20353,134528,Comedy
20354,134528,Drama
20355,134528,Romance
20356,134775,Action
20357,134775,Adventure
20358,134775,Drama
20359,134783,Comedy
20360,134796,Documentary
20361,134808,Comedy
20362,134847,Comedy
20363,134849,Animation
20364,134849,Children
20365,134849,Comedy
20366,134853,Adventure
20367,134853,Animation
20368,134853,Children
20369,134853,Comedy
20370,134853,Drama
20371,134853,Fantasy
20372,134859,Documentary
20373,134861,(no genres listed)
20374,134881,Drama
20375,135133,Adventure
20376,135133,Sci-Fi
20377,135137,Action
20378,135137,Comedy
20379,135137,Sci-Fi
20380,135143,Fantasy
20381,135198,Comedy
20382,135198,Drama
20383,135216,Adventure
20384,135216,Children
20385,135216,Comedy
20386,135216,Sci-Fi
20387,135288,Drama
20388,135288,Mystery
20389,135436,Animation
20390,135436,Comedy
20391,135456,Action
20392,135456,Animation
20393,135456,Crime
20394,135456,Sci-Fi
20395,135518,Action
20396,135518,Mystery
20397,135518,Sci-Fi
20398,135518,Thriller
20399,135532,Action
20400,135532,Adventure
20401,135532,Fantasy
20402,135534,Comedy
20403,135534,Fantasy
20404,135534,Horror
20405,135536,Action
20406,135536,Crime
20407,135536,Sci-Fi
20408,135567,Action
20409,135567,Adventure
20410,135567,Sci-Fi
20411,135569,Action
20412,135569,Adventure
20413,135569,Sci-Fi
20414,135777,Children
20415,135777,Comedy
20416,135787,Documentary
20417,135803,Action
20418,135815,Action
20419,135815,Drama
20420,135861,Comedy
20421,135885,Comedy
20422,135885,Sci-Fi
20423,135887,Adventure
20424,135887,Animation
20425,135887,Children
20426,135887,Comedy
20427,135937,Comedy
20428,135937,Thriller
20429,136012,Action
20430,136012,Thriller
20431,136016,Adventure
20432,136016,Animation
20433,136016,Children
20434,136016,Comedy
20435,136016,Fantasy
20436,136018,Crime
20437,136018,Drama
20438,136020,Action
20439,136020,Adventure
20440,136020,Crime
20441,136024,Action
20442,136024,Animation
20443,136024,Crime
20444,136297,Action
20445,136297,Animation
20446,136305,Horror
20447,136305,Sci-Fi
20448,136341,Animation
20449,136341,Children
20450,136341,Comedy
20451,136353,Animation
20452,136353,Children
20453,136353,Comedy
20454,136355,Animation
20455,136355,Children
20456,136355,Comedy
20457,136359,Animation
20458,136359,Children
20459,136359,Comedy
20460,136443,Comedy
20461,136445,Comedy
20462,136447,Comedy
20463,136449,Action
20464,136449,Animation
20465,136449,Sci-Fi
20466,136469,Comedy
20467,136471,Comedy
20468,136471,Documentary
20469,136503,Animation
20470,136503,Children
20471,136503,Comedy
20472,136511,Comedy
20473,136540,Comedy
20474,136556,Animation
20475,136556,Children
20476,136562,Drama
20477,136564,Drama
20478,136598,Adventure
20479,136598,Comedy
20480,136602,Horror
20481,136602,Thriller
20482,136654,Drama
20483,136664,Crime
20484,136664,Drama
20485,136666,Comedy
20486,136778,Comedy
20487,136778,Drama
20488,136786,Thriller
20489,136800,Action
20490,136800,Adventure
20491,136800,Sci-Fi
20492,136816,Action
20493,136816,Comedy
20494,136834,Horror
20495,136838,Comedy
20496,136838,Romance
20497,136840,Comedy
20498,136840,Drama
20499,136840,Romance
20500,136850,Crime
20501,136850,Drama
20502,136850,Thriller
20503,136859,Action
20504,136859,Adventure
20505,136859,Romance
20506,136859,Sci-Fi
20507,136864,Action
20508,136864,Adventure
20509,136864,Fantasy
20510,136864,Sci-Fi
20511,136912,Adventure
20512,136958,Horror
20513,137218,Drama
20514,137337,Documentary
20515,137345,Crime
20516,137345,Thriller
20517,137517,Drama
20518,137517,Fantasy
20519,137595,Comedy
20520,137595,Drama
20521,137857,Adventure
20522,137857,Drama
20523,137857,Fantasy
20524,137859,Action
20525,137859,Adventure
20526,137859,Animation
20527,137863,Action
20528,137863,Adventure
20529,137863,Animation
20530,137863,Fantasy
20531,138036,Action
20532,138036,Adventure
20533,138036,Comedy
20534,138186,Crime
20535,138186,Drama
20536,138186,Horror
20537,138204,Comedy
20538,138208,Adventure
20539,138208,Drama
20540,138208,Thriller
20541,138210,Drama
20542,138396,Comedy
20543,138396,Drama
20544,138546,Comedy
20545,138610,Horror
20546,138610,Thriller
20547,138632,Action
20548,138632,Crime
20549,138632,Drama
20550,138632,Sci-Fi
20551,138702,Animation
20552,138702,Children
20553,138702,Comedy
20554,138702,Drama
20555,138702,Romance
20556,138798,Comedy
20557,138835,Adventure
20558,138835,Animation
20559,138835,Comedy
20560,138966,Animation
20561,139052,Drama
20562,139052,Mystery
20563,139052,Thriller
20564,139130,Action
20565,139130,Adventure
20566,139130,Animation
20567,139130,Drama
20568,139130,Fantasy
20569,139157,Comedy
20570,139157,Horror
20571,139157,Thriller
20572,139385,Adventure
20573,139385,Drama
20574,139415,Crime
20575,139415,Drama
20576,139511,Horror
20577,139640,Animation
20578,139642,Action
20579,139642,Drama
20580,139644,Crime
20581,139644,Drama
20582,139644,Mystery
20583,139655,Drama
20584,139655,Fantasy
20585,139655,Horror
20586,139655,Thriller
20587,139717,Crime
20588,139717,Thriller
20589,139747,Romance
20590,139855,Animation
20591,139855,Comedy
20592,139855,Fantasy
20593,139857,Thriller
20594,139859,Action
20595,139859,Animation
20596,139859,Sci-Fi
20597,139859,Thriller
20598,139915,Comedy
20599,139915,Romance
20600,139994,Comedy
20601,139994,Horror
20602,140016,Horror
20603,140038,Comedy
20604,140110,Comedy
20605,140133,Comedy
20606,140133,Horror
20607,140162,Drama
20608,140162,Romance
20609,140174,Drama
20610,140237,Drama
20611,140247,Drama
20612,140247,Horror
20613,140265,Comedy
20614,140267,Horror
20615,140289,Comedy
20616,140289,Drama
20617,140301,Comedy
20618,140301,Romance
20619,140359,Adventure
20620,140359,Children
20621,140359,Sci-Fi
20622,140481,Animation
20623,140481,Comedy
20624,140481,Sci-Fi
20625,140523,Comedy
20626,140523,Horror
20627,140525,Crime
20628,140525,Drama
20629,140525,Mystery
20630,140541,Animation
20631,140541,Comedy
20632,140541,Sci-Fi
20633,140561,Comedy
20634,140561,Documentary
20635,140627,Drama
20636,140627,Romance
20637,140627,War
20638,140711,Action
20639,140711,Comedy
20640,140711,Sci-Fi
20641,140711,Thriller
20642,140715,Drama
20643,140725,Crime
20644,140725,Thriller
20645,140737,Action
20646,140737,Fantasy
20647,140737,Mystery
20648,140816,Comedy
20649,140816,Drama
20650,140850,Crime
20651,140850,Drama
20652,140850,Mystery
20653,140850,Thriller
20654,140852,Horror
20655,140852,Sci-Fi
20656,140928,Comedy
20657,140928,Drama
20658,140956,Action
20659,140956,Sci-Fi
20660,140956,Thriller
20661,141004,Drama
20662,141004,Horror
20663,141004,Sci-Fi
20664,141131,(no genres listed)
20665,141400,Action
20666,141408,Action
20667,141408,Comedy
20668,141408,Horror
20669,141422,Drama
20670,141513,Comedy
20671,141544,Action
20672,141544,Adventure
20673,141544,Sci-Fi
20674,141646,Comedy
20675,141646,Drama
20676,141668,Drama
20677,141688,Crime
20678,141688,Thriller
20679,141718,Comedy
20680,141718,Horror
20681,141749,Drama
20682,141799,Comedy
20683,141799,Horror
20684,141810,Comedy
20685,141810,Drama
20686,141816,Adventure
20687,141816,Comedy
20688,141818,Comedy
20689,141818,Drama
20690,141818,Fantasy
20691,141818,Romance
20692,141820,Comedy
20693,141830,Adventure
20694,141830,Comedy
20695,141836,Comedy
20696,141844,Adventure
20697,141844,Comedy
20698,141846,Documentary
20699,141866,(no genres listed)
20700,141890,Drama
20701,141890,War
20702,141928,Comedy
20703,141928,Horror
20704,141994,Children
20705,141994,Comedy
20706,142020,Comedy
20707,142056,Action
20708,142056,Adventure
20709,142056,Animation
20710,142074,Crime
20711,142074,Horror
20712,142074,Thriller
20713,142115,Documentary
20714,142196,Comedy
20715,142196,Horror
20716,142222,Drama
20717,142366,Horror
20718,142366,Thriller
20719,142372,Comedy
20720,142372,Drama
20721,142420,Action
20722,142420,Drama
20723,142420,Sci-Fi
20724,142422,Comedy
20725,142424,Drama
20726,142424,Sci-Fi
20727,142444,Comedy
20728,142444,Horror
20729,142444,Mystery
20730,142448,Adventure
20731,142448,Drama
20732,142448,Thriller
20733,142456,(no genres listed)
20734,142488,Thriller
20735,142507,Drama
20736,142509,Action
20737,142509,Adventure
20738,142509,Sci-Fi
20739,142536,Drama
20740,142550,Action
20741,142550,Comedy
20742,142558,Comedy
20743,142598,Horror
20744,142602,Comedy
20745,142831,Comedy
20746,142961,Comedy
20747,142961,Crime
20748,142961,Thriller
20749,142997,Animation
20750,142997,Comedy
20751,143001,Crime
20752,143031,Comedy
20753,143031,Drama
20754,143031,Romance
20755,143245,Animation
20756,143245,Fantasy
20757,143255,Mystery
20758,143255,Sci-Fi
20759,143255,Thriller
20760,143257,Comedy
20761,143257,Drama
20762,143355,Action
20763,143355,Adventure
20764,143355,Fantasy
20765,143365,Drama
20766,143365,Sci-Fi
20767,143365,Thriller
20768,143367,Drama
20769,143367,Thriller
20770,143385,Drama
20771,143385,Thriller
20772,143410,(no genres listed)
20773,143458,Drama
20774,143458,Mystery
20775,143458,Thriller
20776,143472,Action
20777,143472,Horror
20778,143472,Thriller
20779,143511,Documentary
20780,143525,Comedy
20781,143525,Drama
20782,143559,Comedy
20783,143559,Crime
20784,143559,Fantasy
20785,143859,Comedy
20786,143896,Documentary
20787,143969,Comedy
20788,144210,Documentary
20789,144222,Comedy
20790,144262,Comedy
20791,144262,Romance
20792,144352,Action
20793,144352,Crime
20794,144352,Drama
20795,144478,Comedy
20796,144478,Drama
20797,144522,Action
20798,144522,Horror
20799,144522,Thriller
20800,144606,Comedy
20801,144606,Crime
20802,144606,Drama
20803,144606,Romance
20804,144606,Thriller
20805,144620,Adventure
20806,144620,Comedy
20807,144620,Horror
20808,144714,Drama
20809,144714,Thriller
20810,144716,Comedy
20811,144734,Comedy
20812,144734,Horror
20813,144734,Sci-Fi
20814,144976,Horror
20815,144976,Western
20816,145080,Animation
20817,145080,Horror
20818,145080,Mystery
20819,145150,Comedy
20820,145150,Drama
20821,145150,Thriller
20822,145283,Documentary
20823,145418,Drama
20824,145491,Children
20825,145491,Comedy
20826,145491,Drama
20827,145724,Sci-Fi
20828,145745,Crime
20829,145745,Drama
20830,145839,Drama
20831,145935,Adventure
20832,145935,Animation
20833,145935,Children
20834,145935,Comedy
20835,145951,Action
20836,145951,Thriller
20837,145994,Comedy
20838,146024,Comedy
20839,146024,Romance
20840,146024,Western
20841,146028,Crime
20842,146028,Mystery
20843,146210,Comedy
20844,146244,Comedy
20845,146244,Drama
20846,146244,Romance
20847,146309,Action
20848,146309,Adventure
20849,146309,Animation
20850,146656,Drama
20851,146662,Adventure
20852,146662,Animation
20853,146662,Comedy
20854,146682,Documentary
20855,146684,Animation
20856,146684,Children
20857,146684,Comedy
20858,146688,Fantasy
20859,146688,Mystery
20860,146688,Thriller
20861,146730,Action
20862,146730,Drama
20863,146730,Thriller
20864,146986,Comedy
20865,147002,Drama
20866,147002,Romance
20867,147142,Children
20868,147142,Comedy
20869,147196,Comedy
20870,147196,Romance
20871,147250,(no genres listed)
20872,147282,Comedy
20873,147286,Crime
20874,147286,Mystery
20875,147300,Crime
20876,147300,Mystery
20877,147326,Crime
20878,147326,Mystery
20879,147328,Crime
20880,147330,Crime
20881,147372,Adventure
20882,147372,Drama
20883,147372,Fantasy
20884,147372,Sci-Fi
20885,147374,Adventure
20886,147374,Drama
20887,147376,Sci-Fi
20888,147378,Adventure
20889,147378,Children
20890,147378,Drama
20891,147378,Sci-Fi
20892,147380,Adventure
20893,147380,Children
20894,147380,Drama
20895,147380,Sci-Fi
20896,147382,Action
20897,147382,Sci-Fi
20898,147384,Sci-Fi
20899,147410,Comedy
20900,147410,Drama
20901,147657,Action
20902,147662,Action
20903,147662,Adventure
20904,147936,Comedy
20905,147936,Drama
20906,148166,Documentary
20907,148172,Adventure
20908,148172,Sci-Fi
20909,148172,Thriller
20910,148238,Comedy
20911,148424,Comedy
20912,148424,Drama
20913,148482,Drama
20914,148592,Comedy
20915,148626,Drama
20916,148632,Comedy
20917,148652,Comedy
20918,148652,Western
20919,148667,Comedy
20920,148671,Crime
20921,148671,Horror
20922,148675,Children
20923,148675,Fantasy
20924,148709,Thriller
20925,148775,Adventure
20926,148775,Children
20927,148775,Comedy
20928,148775,Drama
20929,148775,Fantasy
20930,148775,Sci-Fi
20931,148881,Animation
20932,148881,Comedy
20933,148888,Comedy
20934,148956,Comedy
20935,148956,Romance
20936,148978,Animation
20937,148978,Fantasy
20938,148978,Horror
20939,148978,Mystery
20940,148982,Horror
20941,149011,Comedy
20942,149011,Drama
20943,149011,Horror
20944,149144,Horror
20945,149144,Sci-Fi
20946,149146,Horror
20947,149146,Sci-Fi
20948,149330,(no genres listed)
20949,149334,Drama
20950,149334,Thriller
20951,149350,Comedy
20952,149350,Horror
20953,149352,Comedy
20954,149354,Children
20955,149354,Comedy
20956,149380,Romance
20957,149406,Action
20958,149406,Adventure
20959,149406,Animation
20960,149508,Comedy
20961,149508,Romance
20962,149566,Comedy
20963,149566,Romance
20964,149590,Thriller
20965,149612,Action
20966,149612,Drama
20967,149612,Thriller
20968,149830,Comedy
20969,149830,Horror
20970,149830,Romance
20971,149830,Thriller
20972,149902,Action
20973,149902,Sci-Fi
20974,149902,Thriller
20975,150254,Horror
20976,150401,Action
20977,150401,Crime
20978,150548,Action
20979,150548,Crime
20980,150548,Drama
20981,150548,Mystery
20982,150548,Thriller
20983,150554,Adventure
20984,150554,Children
20985,150554,Comedy
20986,150554,Fantasy
20987,150596,Comedy
20988,150596,Drama
20989,150596,Sci-Fi
20990,150604,Comedy
20991,150696,Documentary
20992,150993,Action
20993,150993,Comedy
20994,151311,Comedy
20995,151315,Action
20996,151315,Comedy
20997,151317,Comedy
20998,151455,Comedy
20999,151479,Action
21000,151479,Fantasy
21001,151479,Sci-Fi
21002,151501,Drama
21003,151557,Drama
21004,151559,Horror
21005,151559,Thriller
21006,151653,Comedy
21007,151653,Drama
21008,151653,Fantasy
21009,151687,Children
21010,151687,Drama
21011,151695,Drama
21012,151695,Sci-Fi
21013,151695,Thriller
21014,151739,Comedy
21015,151745,Horror
21016,151745,Sci-Fi
21017,151759,Documentary
21018,151763,Mystery
21019,151769,Animation
21020,151777,Drama
21021,151777,Thriller
21022,151781,Action
21023,151781,Animation
21024,151781,Crime
21025,151781,Sci-Fi
21026,151781,Thriller
21027,152037,(no genres listed)
21028,152063,Adventure
21029,152063,Fantasy
21030,152065,Adventure
21031,152065,Drama
21032,152071,Drama
21033,152077,Thriller
21034,152079,Action
21035,152079,Crime
21036,152079,Thriller
21037,152081,Action
21038,152081,Adventure
21039,152081,Animation
21040,152081,Children
21041,152081,Comedy
21042,152083,Comedy
21043,152083,War
21044,152085,Drama
21045,152091,Comedy
21046,152105,Comedy
21047,152173,Horror
21048,152270,Drama
21049,152284,Drama
21050,152284,Romance
21051,152372,Horror
21052,152591,Action
21053,152658,Children
21054,152711,Documentary
21055,152970,Adventure
21056,152970,Comedy
21057,153070,Comedy
21058,153070,Drama
21059,153070,Fantasy
21060,153236,Animation
21061,153386,Children
21062,153386,Comedy
21063,153386,Fantasy
21064,153408,Comedy
21065,153408,Drama
21066,153408,Fantasy
21067,154065,Comedy
21068,154358,Documentary
21069,154975,Comedy
21070,154975,Documentary
21071,155064,Drama
21072,155064,Horror
21073,155064,Mystery
21074,155168,Comedy
21075,155288,Drama
21076,155288,Thriller
21077,155288,War
21078,155358,Action
21079,155358,Adventure
21080,155358,Thriller
21081,155509,Action
21082,155509,Comedy
21083,155509,Romance
21084,155589,(no genres listed)
21085,155659,Comedy
21086,155659,Drama
21087,155743,Comedy
21088,155774,Adventure
21089,155812,Comedy
21090,155820,Comedy
21091,155892,Comedy
21092,156025,Adventure
21093,156025,Animation
21094,156025,Children
21095,156025,Comedy
21096,156371,Comedy
21097,156387,Drama
21098,156553,Animation
21099,156553,Comedy
21100,156553,Drama
21101,156605,(no genres listed)
21102,156607,Action
21103,156607,Adventure
21104,156607,Drama
21105,156607,Fantasy
21106,156609,Comedy
21107,156675,Mystery
21108,156675,Sci-Fi
21109,156706,Crime
21110,156706,Thriller
21111,156726,Thriller
21112,156781,Comedy
21113,156783,Comedy
21114,157108,Comedy
21115,157108,Western
21116,157110,Comedy
21117,157110,Crime
21118,157122,Drama
21119,157130,Drama
21120,157130,Romance
21121,157130,Thriller
21122,157172,Action
21123,157172,Fantasy
21124,157200,Drama
21125,157200,Thriller
21126,157270,Comedy
21127,157296,Adventure
21128,157296,Animation
21129,157296,Comedy
21130,157312,Comedy
21131,157340,Animation
21132,157340,Comedy
21133,157369,Comedy
21134,157369,Drama
21135,157407,Action
21136,157407,Crime
21137,157407,Drama
21138,157407,Thriller
21139,157432,Action
21140,157432,Crime
21141,157699,Drama
21142,157699,Thriller
21143,157775,Animation
21144,157775,Comedy
21145,157865,Action
21146,157865,Adventure
21147,157865,Animation
21148,157865,Children
21149,157865,Comedy
21150,157865,Sci-Fi
21151,158022,Comedy
21152,158027,Drama
21153,158027,Sci-Fi
21154,158035,Action
21155,158035,Animation
21156,158035,Comedy
21157,158238,Crime
21158,158238,Mystery
